distortion,param_name,param_value,level,true_label,predicted,word_correct,char_correct
lines,count,1,1,XDfI2,xD112,0,2
lines,count,1,1,pEAQj,pEAOj,0,4
lines,count,1,1,n7pmv,n7pmv,1,5
lines,count,1,1,i75Yq,i75Yq,1,5
lines,count,1,1,s8Nrx,s8Nrx,1,5
lines,count,1,1,dy6dJ,dy6dJ,1,5
lines,count,1,1,5EJq5,5EJq5,1,5
lines,count,1,1,xHuf0,xHufO,0,4
lines,count,1,1,166zK,166zK,1,5
lines,count,1,1,8TLt0,8TLtO,0,4
lines,count,1,1,GTTZX,gtHzx,0,0
lines,count,1,1,34dyX,34dyX,1,5
lines,count,1,1,ss7aZ,ss7aZ,1,5
lines,count,1,1,Ukgw3,Ukgw3,1,5
lines,count,1,1,t8e0P,t8eOP,0,4
lines,count,1,1,OL85u,OL85u,1,5
lines,count,1,1,38w10,38w1O,0,4
lines,count,1,1,3pUKt,3pUKt,1,5
lines,count,1,1,ONqNH,ONqNH,1,5
lines,count,1,1,ArXeq,ArXeq,1,5
lines,count,1,1,GUkgN,GUkgN,1,5
lines,count,1,1,XZGQg,XZGQg,1,5
lines,count,1,1,UV17n,Uv17n,0,4
lines,count,1,1,eQsCi,eQsci,0,4
lines,count,1,1,OQWvo,OQWv6,0,4
lines,count,1,1,8AOxb,8AOxb,1,5
lines,count,1,1,vgIFD,vgIFD,1,5
lines,count,1,1,S5Rmg,s5Rmg,0,4
lines,count,1,1,IjQgf,ljQOgf,0,2
lines,count,1,1,akcH1,akcH1,1,5
lines,count,1,1,KKJm8,KKJm8,1,5
lines,count,1,1,xTtqk,xTIqk,0,4
lines,count,1,1,dtDvO,dtDvO,1,5
lines,count,1,1,lLF7Y,lLF7Y,1,5
lines,count,1,1,tCign,tCIgn,0,4
lines,count,1,1,Edwda,Edwda,1,5
lines,count,1,1,0FysH,OFysH,0,4
lines,count,1,1,B6bRc,B6bRc,1,5
lines,count,1,1,7tTVW,7tTvW,0,4
lines,count,1,1,7Vy3u,7Vy3u,1,5
lines,count,1,1,SpbEn,spbEn,0,4
lines,count,1,1,uMkuC,uMkuC,1,5
lines,count,1,1,fITtE,1tE,0,0
lines,count,1,1,n6OMG,n6OMc,0,4
lines,count,1,1,g9soP,g9s9P,0,4
lines,count,1,1,bxMGc,bxMGc,1,5
lines,count,1,1,KU6qq,KU6qq,1,5
lines,count,1,1,f59xL,i59xL,0,4
lines,count,3,2,s1jbe,s1lbe,0,4
lines,count,3,2,4sI34,4sl34,0,4
lines,count,3,2,tKx7U,tkx7U,0,4
lines,count,3,2,Oucqi,OucqI,0,4
lines,count,3,2,gc54X,gc54x,0,4
lines,count,3,2,sJRm1,sJRm1,1,5
lines,count,3,2,g9q5K,g9q5K,1,5
lines,count,3,2,qicVz,qlcVz,0,4
lines,count,3,2,6UFX1,6UFx1,0,4
lines,count,3,2,pUpGJ,pUpGJ,1,5
lines,count,3,2,leunw,leunw,1,5
lines,count,3,2,vwgd3,vwgc3,0,4
lines,count,3,2,sKDQl,sKDOl,0,4
lines,count,3,2,h87sr,n87sr,0,4
lines,count,3,2,lfqFS,ItqFs,0,2
lines,count,3,2,qMQlR,qMQlR,1,5
lines,count,3,2,IIkE4,lkF4,0,0
lines,count,3,2,eu8aI,eu8aI,1,5
lines,count,3,2,RsRz4,RsRz4,1,5
lines,count,3,2,440sK,44OsK,0,4
lines,count,3,2,WlCO7,WlcO7,0,4
lines,count,3,2,It1Ds,If1Ds,0,4
lines,count,3,2,rMZYY,rMzYY,0,4
lines,count,3,2,2sPmb,2sPmb,1,5
lines,count,3,2,LVLm2,LVLm2,1,5
lines,count,3,2,mHloO,mHI6O,0,3
lines,count,3,2,bKPWn,bKPWn,1,5
lines,count,3,2,apMaq,apMaq,1,5
lines,count,3,2,n7rfd,n7rId,0,4
lines,count,3,2,AAbdR,AidR,0,1
lines,count,3,2,85uGl,85uGl,1,5
lines,count,3,2,KJC8h,KJc8h,0,4
lines,count,3,2,pJ7fu,pJ7tu,0,4
lines,count,3,2,8uqwc,8uqwc,1,5
lines,count,3,2,VG3Gu,vg3Gu,0,3
lines,count,3,2,GmF0m,cmFOm,0,3
lines,count,3,2,GYsdS,GYss,0,3
lines,count,3,2,s9LYo,s9LYe,0,4
lines,count,3,2,4ubvr,4ubvr,1,5
lines,count,3,2,4C0FS,4cOFs,0,2
lines,count,3,2,L9Als,L9AIs,0,4
lines,count,3,2,piw8u,piw8u,1,5
lines,count,3,2,x68PH,x68PH,1,5
lines,count,3,2,kIbuV,kIbuV,1,5
lines,count,3,2,ZVhNj,zvhNi,0,2
lines,count,3,2,k9W7y,k9W7y,1,5
lines,count,3,2,13EPa,13EPa,1,5
lines,count,3,2,QvGxf,QvGxf,1,5
lines,count,3,2,Dgt3G,Dgt3G,1,5
lines,count,3,2,uuuIV,uulV,0,2
lines,count,3,2,iSQaJ,isQaJ,0,4
lines,count,3,2,5lizu,51fzu,0,3
lines,count,3,2,eKUJC,eKUJc,0,4
lines,count,3,2,ukxaD,ulxaD,0,4
lines,count,3,2,GT8xC,GT8xc,0,4
lines,count,3,2,VDKuk,VDKuk,1,5
lines,count,3,2,EnUYx,EnUYx,1,5
lines,count,3,2,Lb6bF,Lb6bF,1,5
lines,count,3,2,yInn4,yInn4,1,5
lines,count,3,2,cEJsK,cEJsK,1,5
lines,count,3,2,1hBhE,1hBhE,1,5
lines,count,3,2,Ttaby,Traby,0,4
lines,count,3,2,qeQ1k,qeQ1k,1,5
lines,count,3,2,ijCPD,liCPD,0,3
lines,count,3,2,gvhNG,gvhNG,1,5
lines,count,3,2,PVbAc,PvbAc,0,4
lines,count,3,2,DAoot,DA66t,0,3
lines,count,3,2,Hagc6,Heqc6,0,3
lines,count,3,2,C9rsA,c9rsA,0,4
lines,count,3,2,k1QXs,k1QXs,1,5
lines,count,3,2,O0LII,OLlI,0,2
lines,count,3,2,0qDUd,n4DUd,0,3
lines,count,3,2,9ezdG,9ezdc,0,4
lines,count,3,2,TvKYK,TvKYK,1,5
lines,count,3,2,A3Jao,A3Jae,0,4
lines,count,3,2,BhFDo,BhFD6,0,4
lines,count,3,2,CKKRl,cKKkRl,0,2
lines,count,3,2,zYgfL,zYgfL,1,5
lines,count,3,2,ptU3R,ptU3R,1,5
lines,count,3,2,x6qzt,x6qzt,1,5
lines,count,3,2,yB7XF,yB7XF,1,5
lines,count,3,2,Q72kc,Q72kc,1,5
lines,count,3,2,dJX2J,dvX2J,0,4
lines,count,3,2,F6ZjE,F6ZjE,1,5
lines,count,3,2,ZVbE7,ZvbF7,0,3
lines,count,3,2,KB0wx,kBOwx,0,3
lines,count,3,2,741tE,741tE,1,5
lines,count,3,2,JbR1k,JbR1k,1,5
lines,count,3,2,cqvPz,cqvPz,1,5
lines,count,3,2,9BIwy,9Blwy,0,4
lines,count,3,2,bn6PU,bn6PU,1,5
lines,count,3,2,9dKLI,9dILH,0,3
lines,count,3,2,DBlKs,DBlKs,1,5
lines,count,3,2,KyGE4,KyGE4,1,5
lines,count,3,2,TdReG,TuReG,0,4
lines,count,3,2,6dtP1,6dtP1,1,5
lines,count,3,2,VDDBl,vDDBl,0,4
lines,count,3,2,O1Bvt,O4Bvt,0,4
lines,count,3,2,XBk4Q,XEk4Q,0,4
lines,count,3,2,CVjZy,cVIZy,0,3
lines,count,3,2,r1rlX,r1IIx,0,2
lines,count,3,2,iGgk4,iGgk4,1,5
lines,count,3,2,BjXg3,BiXg3,0,4
lines,count,3,2,i3D6c,I3D6c,0,4
lines,count,3,2,NAErf,NAElf,0,4
lines,count,3,2,BYxfA,BYxIA,0,4
lines,count,3,2,WlOpY,WIOpY,0,4
lines,count,3,2,C8pYc,C8pYc,1,5
lines,count,3,2,65WJj,65WJi,0,4
lines,count,3,2,8tIhU,8tlhU,0,4
lines,count,3,2,a0G7G,aOG7G,0,4
lines,count,3,2,6JGmI,6JGmI,1,5
lines,count,3,2,1saKV,1sakv,0,3
lines,count,3,2,WYvTZ,WYvrZ,0,4
lines,count,3,2,ULtbO,ULtbO,1,5
lines,count,3,2,ZRspw,ZRspw,1,5
lines,count,3,2,UV911,UV911,1,5
lines,count,3,2,pePNl,pePNI,0,4
lines,count,3,2,C0qNZ,cOqNz,0,2
lines,count,3,2,23KL2,23KL2,1,5
lines,count,3,2,lhPcy,InPey,0,2
lines,count,3,2,u32K7,u32K7,1,5
lines,count,3,2,yecvR,yecvR,1,5
lines,count,3,2,KOYK1,kOYK1,0,4
lines,count,3,2,8KYWk,8kYWk,0,4
lines,count,3,2,phdsA,phdsA,1,5
lines,count,3,2,OBad7,OBaq7,0,4
lines,count,3,2,YqVlY,YqVIY,0,4
lines,count,3,2,hjc2T,hic2T,0,4
lines,count,3,2,WZlQJ,WZlQJ,1,5
lines,count,3,2,56zBQ,56zBe,0,4
lines,count,3,2,BDVK0,BDVKO,0,4
lines,count,3,2,Lsw8J,Lsw8J,1,5
lines,count,3,2,Lht6Y,Lnt6Y,0,4
lines,count,3,2,BjWrS,BiWrS,0,4
lines,count,3,2,EP5Wq,EP5Wq,1,5
lines,count,3,2,wBPnM,wBPnM,1,5
lines,count,3,2,LFCdV,LFcdV,0,4
lines,count,3,2,ZHn3e,ZHnse,0,4
lines,count,3,2,M5aLk,M5aLk,1,5
lines,count,3,2,45Chc,45chc,0,4
lines,count,3,2,v2hq0,v2hqO,0,4
lines,count,3,2,n7qQj,n7qQj,1,5
lines,count,3,2,QY6BX,QY6BX,1,5
lines,count,3,2,iXE63,iXE63,1,5
lines,count,3,2,DgU9D,DgU9D,1,5
lines,count,3,2,08d2g,O8d2g,0,4
lines,count,3,2,2bdHG,2bdHG,1,5
lines,count,3,2,qlAnS,qIAn8,0,3
lines,count,3,2,qxVQc,qxvQc,0,4
lines,count,3,2,7AzM2,7AzM2,1,5
lines,count,3,2,fE91j,fE91j,1,5
lines,count,3,2,XDfI2,xD112,0,2
lines,count,3,2,pEAQj,pEAQj,1,5
lines,count,3,2,n7pmv,n7pmv,1,5
lines,count,3,2,i75Yq,i75Yq,1,5
lines,count,3,2,s8Nrx,s8Nrx,1,5
lines,count,3,2,dy6dJ,dyGdJ,0,4
lines,count,3,2,5EJq5,5EJq5,1,5
lines,count,3,2,xHuf0,xHuiO,0,3
lines,count,3,2,166zK,166zK,1,5
lines,count,3,2,8TLt0,8TLtO,0,4
lines,count,3,2,GTTZX,GTIzx,0,2
lines,count,3,2,34dyX,34dyX,1,5
lines,count,3,2,ss7aZ,ss7aZ,1,5
lines,count,3,2,Ukgw3,Ukgw3,1,5
lines,count,3,2,t8e0P,t8eOP,0,4
lines,count,3,2,OL85u,OL85u,1,5
lines,count,3,2,38w10,38w1O,0,4
lines,count,3,2,3pUKt,3pUKf,0,4
lines,count,3,2,ONqNH,ONqNH,1,5
lines,count,3,2,ArXeq,ArXeq,1,5
lines,count,3,2,GUkgN,GukgN,0,4
lines,count,3,2,XZGQg,XzGQg,0,4
lines,count,3,2,UV17n,uv17n,0,3
lines,count,3,2,eQsCi,eQci,0,2
lines,count,3,2,OQWvo,OQWve,0,4
lines,count,3,2,8AOxb,8AOxb,1,5
lines,count,3,2,vgIFD,vg1FD,0,4
lines,count,3,2,S5Rmg,s5Rmg,0,4
lines,count,3,2,IjQgf,lIQgf,0,3
lines,count,3,2,akcH1,akcH1,1,5
lines,count,3,2,KKJm8,KKJm8,1,5
lines,count,3,2,xTtqk,xTlqk,0,4
lines,count,3,2,dtDvO,dtDvO,1,5
lines,count,3,2,lLF7Y,lLF7Y,1,5
lines,count,3,2,tCign,iCign,0,4
lines,count,3,2,Edwda,Edwda,1,5
lines,count,3,2,0FysH,OFysH,0,4
lines,count,3,2,B6bRc,B6bRc,1,5
lines,count,3,2,7tTVW,7tTvW,0,4
lines,count,3,2,7Vy3u,7Vy3u,1,5
lines,count,3,2,SpbEn,spbEn,0,4
lines,count,3,2,uMkuC,uMkuc,0,4
lines,count,3,2,fITtE,f1rtE,0,3
lines,count,3,2,n6OMG,n6OMG,1,5
lines,count,3,2,g9soP,g9s6P,0,4
lines,count,3,2,bxMGc,bxMGc,1,5
lines,count,3,2,KU6qq,KU6qq,1,5
lines,count,3,2,f59xL,i59xL,0,4
lines,count,5,3,s1jbe,e1jbe,0,4
lines,count,5,3,4sI34,4sIb4,0,4
lines,count,5,3,tKx7U,1Kx7U,0,4
lines,count,5,3,Oucqi,Ourqr,0,3
lines,count,5,3,gc54X,gc54X,1,5
lines,count,5,3,sJRm1,sJRm1,1,5
lines,count,5,3,g9q5K,g9q5K,1,5
lines,count,5,3,qicVz,qlcVz,0,4
lines,count,5,3,6UFX1,6UFx1,0,4
lines,count,5,3,pUpGJ,pUpGJ,1,5
lines,count,5,3,leunw,Ieunw,0,4
lines,count,5,3,vwgd3,wgd3,0,0
lines,count,5,3,sKDQl,sKDQI,0,4
lines,count,5,3,h87sr,n87sr,0,4
lines,count,5,3,lfqFS,1IqFs,0,2
lines,count,5,3,qMQlR,qMQlR,1,5
lines,count,5,3,IIkE4,1IkE4,0,4
lines,count,5,3,eu8aI,eu8al,0,4
lines,count,5,3,RsRz4,RsRzz4,0,4
lines,count,5,3,440sK,44OsK,0,4
lines,count,5,3,WlCO7,WIcO7,0,3
lines,count,5,3,It1Ds,It1Ds,1,5
lines,count,5,3,rMZYY,rMzYY,0,4
lines,count,5,3,2sPmb,2sPmb,1,5
lines,count,5,3,LVLm2,LVLm2,1,5
lines,count,5,3,mHloO,mHIe6,0,2
lines,count,5,3,bKPWn,bKPWn,1,5
lines,count,5,3,apMaq,apMaq,1,5
lines,count,5,3,n7rfd,n7rrd,0,4
lines,count,5,3,AAbdR,AxbcR,0,3
lines,count,5,3,85uGl,85uGI,0,4
lines,count,5,3,KJC8h,KJc8n,0,3
lines,count,5,3,pJ7fu,pJ77u,0,4
lines,count,5,3,8uqwc,8uqwc,1,5
lines,count,5,3,VG3Gu,vsGu,0,0
lines,count,5,3,GmF0m,cmFOm,0,3
lines,count,5,3,GYsdS,GYsds,0,4
lines,count,5,3,s9LYo,s9LY6,0,4
lines,count,5,3,4ubvr,4tbvr,0,4
lines,count,5,3,4C0FS,4cOFs,0,2
lines,count,5,3,L9Als,L9AIs,0,4
lines,count,5,3,piw8u,pIw8u,0,4
lines,count,5,3,x68PH,x68PH,1,5
lines,count,5,3,kIbuV,kIbuV,1,5
lines,count,5,3,ZVhNj,zvhNi,0,2
lines,count,5,3,k9W7y,k9W7y,1,5
lines,count,5,3,13EPa,13EPa,1,5
lines,count,5,3,QvGxf,avcsx,0,1
lines,count,5,3,Dgt3G,DgtG,0,3
lines,count,5,3,uuuIV,uulv,0,2
lines,count,5,3,iSQaJ,isQaJ,0,4
lines,count,5,3,5lizu,5Izu,0,1
lines,count,5,3,eKUJC,eKUJc,0,4
lines,count,5,3,ukxaD,uIvaD,0,3
lines,count,5,3,GT8xC,GT8xc,0,4
lines,count,5,3,VDKuk,VDkuk,0,4
lines,count,5,3,EnUYx,EnUYx,1,5
lines,count,5,3,Lb6bF,Lb6bF,1,5
lines,count,5,3,yInn4,ylIm4,0,2
lines,count,5,3,cEJsK,cEJsK,1,5
lines,count,5,3,1hBhE,1hBhE,1,5
lines,count,5,3,Ttaby,Tuaby,0,4
lines,count,5,3,qeQ1k,qeO1k,0,4
lines,count,5,3,ijCPD,1cCPD,0,3
lines,count,5,3,gvhNG,gvhNG,1,5
lines,count,5,3,PVbAc,PVbAc,1,5
lines,count,5,3,DAoot,bAO6t,0,2
lines,count,5,3,Hagc6,Hagc6,1,5
lines,count,5,3,C9rsA,C9rsA,1,5
lines,count,5,3,k1QXs,k4Oxs,0,2
lines,count,5,3,O0LII,OLHI,0,2
lines,count,5,3,0qDUd,OqDUd,0,4
lines,count,5,3,9ezdG,9ezdG,1,5
lines,count,5,3,TvKYK,IvKYK,0,4
lines,count,5,3,A3Jao,A3Jae,0,4
lines,count,5,3,BhFDo,BhFD6,0,4
lines,count,5,3,CKKRl,cKkkRi,0,1
lines,count,5,3,zYgfL,zYgfL,1,5
lines,count,5,3,ptU3R,ptU3R,1,5
lines,count,5,3,x6qzt,x6qzt,1,5
lines,count,5,3,yB7XF,yB7XF,1,5
lines,count,5,3,Q72kc,Q72Ic,0,4
lines,count,5,3,dJX2J,dJX2J,1,5
lines,count,5,3,F6ZjE,F6ZjE,1,5
lines,count,5,3,ZVbE7,ZVbE7,1,5
lines,count,5,3,KB0wx,KBOwx,0,4
lines,count,5,3,741tE,741tE,1,5
lines,count,5,3,JbR1k,JbR1k,1,5
lines,count,5,3,cqvPz,cqvPz,1,5
lines,count,5,3,9BIwy,gBlwy,0,3
lines,count,5,3,bn6PU,bn6PU,1,5
lines,count,5,3,9dKLI,9dKLI,1,5
lines,count,5,3,DBlKs,DBIKs,0,4
lines,count,5,3,KyGE4,KvcF4,0,2
lines,count,5,3,TdReG,rdReG,0,4
lines,count,5,3,6dtP1,6dtP1,1,5
lines,count,5,3,VDDBl,vDBl,0,1
lines,count,5,3,O1Bvt,OfBvl,0,3
lines,count,5,3,XBk4Q,xBI4a,0,2
lines,count,5,3,CVjZy,cVjZy,0,4
lines,count,5,3,r1rlX,r1rIx,0,3
lines,count,5,3,iGgk4,iGgk4,1,5
lines,count,5,3,BjXg3,BjXgs,0,4
lines,count,5,3,i3D6c,i3D6c,1,5
lines,count,5,3,NAErf,NAEir,0,3
lines,count,5,3,BYxfA,BYxiA,0,4
lines,count,5,3,WlOpY,WIOpY,0,4
lines,count,5,3,C8pYc,c8pYc,0,4
lines,count,5,3,65WJj,65wJi,0,3
lines,count,5,3,8tIhU,8tIrU,0,4
lines,count,5,3,a0G7G,aOG7c,0,3
lines,count,5,3,6JGmI,6JcmT,0,3
lines,count,5,3,1saKV,1snKV,0,4
lines,count,5,3,WYvTZ,wYvrz,0,2
lines,count,5,3,ULtbO,ULtbO,1,5
lines,count,5,3,ZRspw,ZRspw,1,5
lines,count,5,3,UV911,uv9141,0,2
lines,count,5,3,pePNl,paPNI,0,3
lines,count,5,3,C0qNZ,cOqNz,0,2
lines,count,5,3,23KL2,23KL2,1,5
lines,count,5,3,lhPcy,1hPcy,0,4
lines,count,5,3,u32K7,u32K7,1,5
lines,count,5,3,yecvR,yecevR,0,3
lines,count,5,3,KOYK1,KOYk1,0,4
lines,count,5,3,8KYWk,8KYWk,1,5
lines,count,5,3,phdsA,phcsA,0,4
lines,count,5,3,OBad7,OBad7,1,5
lines,count,5,3,YqVlY,YqviY,0,3
lines,count,5,3,hjc2T,ric2r,0,2
lines,count,5,3,WZlQJ,WzIQJ,0,3
lines,count,5,3,56zBQ,56zBQ,1,5
lines,count,5,3,BDVK0,BDVKO,0,4
lines,count,5,3,Lsw8J,LswtJ,0,4
lines,count,5,3,Lht6Y,Lnt6Y,0,4
lines,count,5,3,BjWrS,BjWr8,0,4
lines,count,5,3,EP5Wq,EP5Wq,1,5
lines,count,5,3,wBPnM,wBPnM,1,5
lines,count,5,3,LFCdV,LFCdV,1,5
lines,count,5,3,ZHn3e,zHn3e,0,4
lines,count,5,3,M5aLk,M5aLk,1,5
lines,count,5,3,45Chc,45cIc,0,3
lines,count,5,3,v2hq0,v2nqO,0,3
lines,count,5,3,n7qQj,n7qQj,1,5
lines,count,5,3,QY6BX,QY6Bx,0,4
lines,count,5,3,iXE63,ixE63,0,4
lines,count,5,3,DgU9D,Dgu9D,0,4
lines,count,5,3,08d2g,O8d2g,0,4
lines,count,5,3,2bdHG,2buHe,0,3
lines,count,5,3,qlAnS,qIAns,0,3
lines,count,5,3,qxVQc,qxVeQc,0,3
lines,count,5,3,7AzM2,7AzM2,1,5
lines,count,5,3,fE91j,fE91l,0,4
lines,count,5,3,XDfI2,XDf12,0,4
lines,count,5,3,pEAQj,pEAOj,0,4
lines,count,5,3,n7pmv,n7pmv,1,5
lines,count,5,3,i75Yq,175Yq,0,4
lines,count,5,3,s8Nrx,s8Nrx,1,5
lines,count,5,3,dy6dJ,dy6aJ,0,4
lines,count,5,3,5EJq5,5EJq5,1,5
lines,count,5,3,xHuf0,xHuiO,0,3
lines,count,5,3,166zK,166zK,1,5
lines,count,5,3,8TLt0,8TLLO,0,3
lines,count,5,3,GTTZX,GTfzx,0,2
lines,count,5,3,34dyX,34dyx,0,4
lines,count,5,3,ss7aZ,ss7aZ,1,5
lines,count,5,3,Ukgw3,Ukgw3,1,5
lines,count,5,3,t8e0P,t8eOP,0,4
lines,count,5,3,OL85u,OL85u,1,5
lines,count,5,3,38w10,38w1O,0,4
lines,count,5,3,3pUKt,3eUKt,0,4
lines,count,5,3,ONqNH,ONqNH,1,5
lines,count,5,3,ArXeq,ArXeq,1,5
lines,count,5,3,GUkgN,GukgN,0,4
lines,count,5,3,XZGQg,xzGQg,0,3
lines,count,5,3,UV17n,uV17n,0,4
lines,count,5,3,eQsCi,eOsCi,0,4
lines,count,5,3,OQWvo,OQWva,0,4
lines,count,5,3,8AOxb,8AOxb,1,5
lines,count,5,3,vgIFD,vg1FD,0,4
lines,count,5,3,S5Rmg,s5Rmg,0,4
lines,count,5,3,IjQgf,1jgf,0,1
lines,count,5,3,akcH1,akcH1,1,5
lines,count,5,3,KKJm8,KKJm8,1,5
lines,count,5,3,xTtqk,xTlqk,0,4
lines,count,5,3,dtDvO,utDvO,0,4
lines,count,5,3,lLF7Y,lLF7Y,1,5
lines,count,5,3,tCign,tCIgn,0,4
lines,count,5,3,Edwda,Edwda,1,5
lines,count,5,3,0FysH,OFysH,0,4
lines,count,5,3,B6bRc,B6bRc,1,5
lines,count,5,3,7tTVW,7tTvw,0,3
lines,count,5,3,7Vy3u,7Vy3u,1,5
lines,count,5,3,SpbEn,spbEn,0,4
lines,count,5,3,uMkuC,uMkuc,0,4
lines,count,5,3,fITtE,f1TiF,0,2
lines,count,5,3,n6OMG,n6OMe,0,4
lines,count,5,3,g9soP,g9s6P,0,4
lines,count,5,3,bxMGc,bxMGc,1,5
lines,count,5,3,KU6qq,kU6qq,0,4
lines,count,5,3,f59xL,159xL,0,4
lines,count,7,4,s1jbe,s4tbe,0,3
lines,count,7,4,4sI34,4sI34,1,5
lines,count,7,4,tKx7U,ikw7u,0,1
lines,count,7,4,Oucqi,Ourqi,0,4
lines,count,7,4,gc54X,gc54x,0,4
lines,count,7,4,sJRm1,sJRm1,1,5
lines,count,7,4,g9q5K,a9q5K,0,4
lines,count,7,4,qicVz,qIcvz,0,3
lines,count,7,4,6UFX1,6uFx1,0,3
lines,count,7,4,pUpGJ,pUpGu,0,4
lines,count,7,4,leunw,leunw,1,5
lines,count,7,4,vwgd3,rwgu8,0,2
lines,count,7,4,sKDQl,sKDqi,0,3
lines,count,7,4,h87sr,h87sr,1,5
lines,count,7,4,lfqFS,IrqF8,0,2
lines,count,7,4,qMQlR,qMQlR,1,5
lines,count,7,4,IIkE4,ItE4,0,1
lines,count,7,4,eu8aI,eu8ai,0,4
lines,count,7,4,RsRz4,RsRz4,1,5
lines,count,7,4,440sK,44OsK,0,4
lines,count,7,4,WlCO7,WIcO7,0,3
lines,count,7,4,It1Ds,1r1Ds,0,3
lines,count,7,4,rMZYY,rMzYY,0,4
lines,count,7,4,2sPmb,2sPmb,1,5
lines,count,7,4,LVLm2,tVLm2,0,4
lines,count,7,4,mHloO,mHleO,0,4
lines,count,7,4,bKPWn,bKPWr,0,4
lines,count,7,4,apMaq,spMaq,0,4
lines,count,7,4,n7rfd,n7rrd,0,4
lines,count,7,4,AAbdR,AdR,0,1
lines,count,7,4,85uGl,8sueI,0,2
lines,count,7,4,KJC8h,KJcth,0,3
lines,count,7,4,pJ7fu,pJ7lu,0,4
lines,count,7,4,8uqwc,8uqwc,1,5
lines,count,7,4,VG3Gu,vG3Gu,0,4
lines,count,7,4,GmF0m,GmFOm,0,4
lines,count,7,4,GYsdS,GYsuS,0,4
lines,count,7,4,s9LYo,s9LY6,0,4
lines,count,7,4,4ubvr,4rbv,0,3
lines,count,7,4,4C0FS,4COFs,0,3
lines,count,7,4,L9Als,LsAIs,0,3
lines,count,7,4,piw8u,nlw8u,0,3
lines,count,7,4,x68PH,x68PH,1,5
lines,count,7,4,kIbuV,kIbuv,0,4
lines,count,7,4,ZVhNj,zvnNj,0,2
lines,count,7,4,k9W7y,kqW7y,0,4
lines,count,7,4,13EPa,13LPa,0,4
lines,count,7,4,QvGxf,Qvgxr,0,3
lines,count,7,4,Dgt3G,Dgt3G,1,5
lines,count,7,4,uuuIV,uulV,0,2
lines,count,7,4,iSQaJ,isOaJ,0,3
lines,count,7,4,5lizu,5lIzu,0,4
lines,count,7,4,eKUJC,eKUJc,0,4
lines,count,7,4,ukxaD,uIxaD,0,4
lines,count,7,4,GT8xC,GT8xc,0,4
lines,count,7,4,VDKuk,VDKuk,1,5
lines,count,7,4,EnUYx,EnUYx,1,5
lines,count,7,4,Lb6bF,Lb6bF,1,5
lines,count,7,4,yInn4,yIrm4,0,3
lines,count,7,4,cEJsK,cEJsK,1,5
lines,count,7,4,1hBhE,inBnz,0,1
lines,count,7,4,Ttaby,1Iaby,0,3
lines,count,7,4,qeQ1k,qeQ1k,1,5
lines,count,7,4,ijCPD,iCPp,0,1
lines,count,7,4,gvhNG,gvLNe,0,3
lines,count,7,4,PVbAc,PvbAc,0,4
lines,count,7,4,DAoot,bA6st,0,2
lines,count,7,4,Hagc6,Hagc6,1,5
lines,count,7,4,C9rsA,c9rsA,0,4
lines,count,7,4,k1QXs,x1axs,0,2
lines,count,7,4,O0LII,OeLHi,0,2
lines,count,7,4,0qDUd,nqDUd,0,4
lines,count,7,4,9ezdG,9ezdc,0,4
lines,count,7,4,TvKYK,TvKYK,1,5
lines,count,7,4,A3Jao,A3Jae,0,4
lines,count,7,4,BhFDo,BhFDa,0,4
lines,count,7,4,CKKRl,ckkRi,0,1
lines,count,7,4,zYgfL,zYgt1,0,3
lines,count,7,4,ptU3R,pru3R,0,3
lines,count,7,4,x6qzt,x6qzl,0,4
lines,count,7,4,yB7XF,yB7xr,0,3
lines,count,7,4,Q72kc,Q72ke,0,4
lines,count,7,4,dJX2J,aJX2J,0,4
lines,count,7,4,F6ZjE,F6zjt,0,3
lines,count,7,4,ZVbE7,ZvbE4,0,3
lines,count,7,4,KB0wx,KFQwx,0,3
lines,count,7,4,741tE,741tE,1,5
lines,count,7,4,JbR1k,JbR1k,1,5
lines,count,7,4,cqvPz,aqrPz,0,3
lines,count,7,4,9BIwy,9Blwy,0,4
lines,count,7,4,bn6PU,bn6PU,1,5
lines,count,7,4,9dKLI,9uKLI,0,4
lines,count,7,4,DBlKs,DBIks,0,3
lines,count,7,4,KyGE4,KycE4,0,4
lines,count,7,4,TdReG,TdReG,1,5
lines,count,7,4,6dtP1,6P1,0,1
lines,count,7,4,VDDBl,vDDBl,0,4
lines,count,7,4,O1Bvt,O1Bvi,0,4
lines,count,7,4,XBk4Q,xEk4Q,0,3
lines,count,7,4,CVjZy,cVjzy,0,3
lines,count,7,4,r1rlX,r1rlX,1,5
lines,count,7,4,iGgk4,tGgk4,0,4
lines,count,7,4,BjXg3,BiXg3,0,4
lines,count,7,4,i3D6c,i3D6c,1,5
lines,count,7,4,NAErf,NALrf,0,4
lines,count,7,4,BYxfA,BYxIA,0,4
lines,count,7,4,WlOpY,wiOpY,0,3
lines,count,7,4,C8pYc,c8pYc,0,4
lines,count,7,4,65WJj,65wIj,0,3
lines,count,7,4,8tIhU,8trFu,0,2
lines,count,7,4,a0G7G,aOc7c,0,2
lines,count,7,4,6JGmI,6JGml,0,4
lines,count,7,4,1saKV,1saKv,0,4
lines,count,7,4,WYvTZ,wYvrZ,0,3
lines,count,7,4,ULtbO,uLtsQ,0,2
lines,count,7,4,ZRspw,zRspw,0,4
lines,count,7,4,UV911,Uv911,0,4
lines,count,7,4,pePNl,pePNI,0,4
